eval_set,n_pairs,metric,n_targets,mean_effective_pairs,mean_prediction,oracle_best,confidence_top
eval-denovo,90,lddt,17,89.88235294117646,0.7912450994136178,0.8012150504405268,0.7859643324267672
eval-denovo,90,rmsd,17,89.88235294117646,1.35349737112503,1.2033248256791231,1.338281166119446
eval-denovo,90,tm_score,17,89.88235294117646,0.8977939325976925,0.9080983151071089,0.8890680827576475
eval-denovo,100,gdt_ts,17,99.88235294117646,0.8671249186455253,0.8827460392745791,0.8698158588570758
eval-denovo,100,lddt,17,99.88235294117646,0.8243147999721394,0.8322698536396995,0.8260057599940366
eval-denovo,100,rmsd,17,99.88235294117646,0.8845804131704497,0.8026096854110276,0.9084956008587648
eval-denovo,100,tm_score,17,99.88235294117646,0.9355590402161119,0.9424583335726984,0.9370474431792396
eval-denovo,106,gdt_ts,1,106,0.7953074433656958,0.8155339805825242,0.7936893203883495
eval-denovo,106,lddt,1,106,0.7670657814353394,0.7843781867971218,0.7743016680097271
eval-denovo,106,rmsd,1,106,0.9595204644455734,0.8790778099130109,0.9519747223898598
eval-denovo,106,tm_score,1,106,0.865829966300373,0.8793466664437376,0.8670229841589259
eval-denovo,110,gdt_ts,16,109.875,0.872467243485639,0.8878759599626014,0.8767632078382444
eval-denovo,110,lddt,16,109.875,0.8252561933920409,0.834780435352621,0.8294499243699194
eval-denovo,110,rmsd,16,109.875,0.8681397045510173,0.7780325073453689,0.8369585973417761
eval-denovo,110,tm_score,16,109.875,0.9404357486358872,0.9473522335810488,0.9432954830939323
eval-denovo,120,gdt_ts,16,119.875,0.8552444016226863,0.8707917778111747,0.8424941997063676
eval-denovo,120,lddt,16,119.875,0.814529214254691,0.8235804067898227,0.8055104706108054
eval-denovo,120,rmsd,16,119.875,0.9422172930710663,0.8379857946642527,1.0258509805299807
eval-denovo,120,tm_score,16,119.875,0.9300676621066645,0.9385514261454213,0.9208641944873437
eval-denovo,124,gdt_ts,2,123.5,0.6666412407831172,0.6884534706331045,0.6513729977116705
eval-denovo,124,lddt,2,123.5,0.6607674111567259,0.6653374695607255,0.661905794757682
eval-denovo,124,rmsd,2,123.5,1.8058618296340458,1.7651654454289507,1.8149836955181466
eval-denovo,124,tm_score,2,123.5,0.7816560158494739,0.7920189315254532,0.7777781816802972
eval-denovo,129,gdt_ts,1,128,0.9090909090909091,0.9194214876033058,0.9194214876033058
eval-denovo,129,lddt,1,128,0.8545353308013316,0.8621377830918553,0.8557233788155859
eval-denovo,129,rmsd,1,128,0.6573355341216733,0.6032232421892916,0.6094346997505736
eval-denovo,129,tm_score,1,128,0.9393294643640248,0.9473378705499909,0.9446444639338889
eval-denovo,130,gdt_ts,12,130,0.8703463839102259,0.8863144441867415,0.8669131243021503
eval-denovo,130,lddt,12,130,0.8348765203596357,0.8424971275248969,0.8339223842651275
eval-denovo,130,rmsd,12,130,0.8926060071958276,0.8208451604577108,0.8849296572158138
eval-denovo,130,tm_score,12,130,0.9438564252094241,0.9482822714748061,0.9433686841470879
eval-denovo,134,gdt_ts,1,134,0.9691601049868767,0.9724409448818898,0.9625984251968505
eval-denovo,134,lddt,1,134,0.880495406824147,0.8838304391638545,0.8794818616422947
eval-denovo,134,rmsd,1,134,0.43920747551592476,0.4094997080941003,0.43279502989326457
eval-denovo,134,tm_score,1,134,0.9718742404213189,0.9736647011457524,0.9701304387983839
eval-denovo,139,gdt_ts,1,139,0.7434052757793764,0.7697841726618704,0.7517985611510791
eval-denovo,139,lddt,1,139,0.7661325609887798,0.7776893342717655,0.7776893342717655
eval-denovo,139,rmsd,1,139,1.7400516028573585,1.5498389641972312,1.6792735417452358
eval-denovo,139,tm_score,1,139,0.8943189534360667,0.8999910456705202,0.8999910456705202
eval-denovo,140,gdt_ts,10,140,0.8832467682116277,0.8984367040023206,0.8781502158908083
eval-denovo,140,lddt,10,140,0.8436700143963627,0.8499129479690994,0.8412353288021108
eval-denovo,140,rmsd,10,140,0.7930107568292314,0.7102474308140903,0.8197895809503668
eval-denovo,140,tm_score,10,140,0.9504902864479344,0.9559717430183491,0.9485302507365027
eval-denovo,146,gdt_ts,1,146,0.8830935251798562,0.8938848920863309,0.8938848920863309
eval-denovo,146,lddt,1,146,0.8689770697824611,0.8789800023724323,0.8789800023724323
eval-denovo,146,rmsd,1,146,0.6802777143103117,0.6663175229639148,0.6685257912574695
eval-denovo,146,tm_score,1,146,0.9401836952636579,0.9432387937348057,0.9432387937348057
eval-denovo,150,gdt_ts,9,150,0.8683388293958008,0.8860271198717902,0.8603035243226097
eval-denovo,150,lddt,9,150,0.8314478389183897,0.838046670367584,0.8289144371610906
eval-denovo,150,rmsd,9,150,0.9043903655395681,0.8284704087736264,0.9301490906708142
eval-denovo,150,tm_score,9,150,0.9460580569427806,0.9519178753348901,0.9419085098888171
eval-denovo,160,gdt_ts,9,160,0.8854110622122706,0.9001457604017451,0.8801829614665838
eval-denovo,160,lddt,9,160,0.8381540267625097,0.8452392582679935,0.834231617119393
eval-denovo,160,rmsd,9,160,0.8286091373774881,0.7671257474786483,0.8342247474503476
eval-denovo,160,tm_score,9,160,0.9519356689189484,0.9567299857151624,0.9503126066749488
eval-denovo,170,gdt_ts,9,170,0.8759796078458761,0.8897033505470807,0.8699679643745255
eval-denovo,170,lddt,9,170,0.8341584943962316,0.8409028417845712,0.8318564093812861
eval-denovo,170,rmsd,9,170,0.8738140872861433,0.8034624120968463,0.8785437884712133
eval-denovo,170,tm_score,9,170,0.9486933079661954,0.9533505522663763,0.9474662705094338
eval-denovo,177,gdt_ts,1,177,0.9489402697495183,0.9624277456647399,0.9624277456647399
eval-denovo,177,lddt,1,177,0.865415986949429,0.8690312330070691,0.8690312330070691
eval-denovo,177,rmsd,1,177,0.45790067504685883,0.4236249629098839,0.4236249629098839
eval-denovo,177,tm_score,1,177,0.9756170714927556,0.9789600237224463,0.9789600237224463
eval-denovo,180,gdt_ts,8,180,0.840738464557069,0.8581545787031649,0.8296469975484776
eval-denovo,180,lddt,8,180,0.8087419312629636,0.816747769069531,0.8054769788248328
eval-denovo,180,rmsd,8,180,1.0285994067987378,0.9454997374733747,1.0688318415124394
eval-denovo,180,tm_score,8,180,0.9321147696180019,0.9376730381496602,0.9284705943889953
eval-denovo,181,gdt_ts,2,181,0.8538282069393608,0.8700033712194182,0.845361362614782
eval-denovo,181,lddt,2,181,0.8610136672352617,0.8639862897115789,0.8607949295613473
eval-denovo,181,rmsd,2,181,1.1151053379686626,1.012827906886966,1.16763494413143
eval-denovo,181,tm_score,2,181,0.9415292799750115,0.9433658884507328,0.9397588438669834
eval-denovo,190,gdt_ts,5,190,0.8926034678279867,0.906460956711318,0.8928827482678504
eval-denovo,190,lddt,5,190,0.8299397798932362,0.8373783987098923,0.8364337655784876
eval-denovo,190,rmsd,5,190,0.7958075495515821,0.7335523628169908,0.781744003772796
eval-denovo,190,tm_score,5,190,0.9572465255129364,0.9609867228364638,0.9575003549075759
eval-denovo,200,gdt_ts,4,200,0.9119891886305518,0.9253773894551487,0.9091339555942035
eval-denovo,200,lddt,4,200,0.8507081091447029,0.8567434498577894,0.8496004636608505
eval-denovo,200,rmsd,4,200,0.6536719551336707,0.5923502090558219,0.6697323447980605
eval-denovo,200,tm_score,4,200,0.968050556029078,0.972397021972472,0.9669624537215241
eval-denovo,204,gdt_ts,1,204,0.9500846023688664,0.9581218274111676,0.9467005076142132
eval-denovo,204,lddt,1,204,0.8442678747610356,0.8479964591123172,0.8457056483310661
eval-denovo,204,rmsd,1,204,0.5777673339821444,0.5253649788470887,0.6032659096298612
eval-denovo,204,tm_score,1,204,0.9730332836697497,0.9756389576640434,0.9725277161343778
eval-denovo,210,gdt_ts,3,210,0.9094601336937872,0.9179941858985128,0.911522052347278
eval-denovo,210,lddt,3,210,0.8466963849488708,0.8510667177179269,0.8465553784895778
eval-denovo,210,rmsd,3,210,0.723065596262153,0.6855337814267076,0.7187900993146343
eval-denovo,210,tm_score,3,210,0.9676147465754443,0.9701420419908212,0.9683366203247783
eval-denovo,220,gdt_ts,3,220,0.9022226295147957,0.9140510846710349,0.90139446794862
eval-denovo,220,lddt,3,220,0.8448063971167679,0.8494498247737717,0.844160591442082
eval-denovo,220,rmsd,3,220,0.7364554120684244,0.6903545048193487,0.7505722044909244
eval-denovo,220,tm_score,3,220,0.9655204517975088,0.9694719241146352,0.9659084339347237
eval-denovo,230,gdt_ts,3,230,0.9043392781078545,0.909820333063502,0.9066103584683763
eval-denovo,230,lddt,3,230,0.8487533591736667,0.8526096297155917,0.8484541997382498
eval-denovo,230,rmsd,3,230,0.7455832842680417,0.7213181451797203,0.7518149607111951
eval-denovo,230,tm_score,3,230,0.9651279697347994,0.9672333099518196,0.9650256738759664
eval-denovo,233,gdt_ts,1,233,0.86552217453505,0.8744635193133047,0.8744635193133047
eval-denovo,233,lddt,1,233,0.7638392753968325,0.7665925101965146,0.7604813840129502
eval-denovo,233,rmsd,1,233,0.9914561607924713,0.9753198544924719,0.9812168367923586
eval-denovo,233,tm_score,1,233,0.9513205855092252,0.9527702568229561,0.9515497772813988
eval-denovo,240,gdt_ts,2,240,0.9352716641465438,0.9404792815359002,0.9318306782948697
eval-denovo,240,lddt,2,240,0.8902828182599498,0.8978835076386105,0.8838648925325643
eval-denovo,240,rmsd,2,240,0.5824737630224435,0.5488870012853685,0.5775608502891878
eval-denovo,240,tm_score,2,240,0.9763212950202119,0.9777939155427371,0.9759613844385826
eval-denovo,242,gdt_ts,1,242,0.9141630901287554,0.9227467811158798,0.9045064377682404
eval-denovo,242,lddt,1,242,0.8758097503084205,0.8774186966127693,0.8759002828555748
eval-denovo,242,rmsd,1,242,0.6996986418237243,0.6394999666434554,0.7640417916845108
eval-denovo,242,tm_score,1,242,0.9666283065077917,0.9692206380513784,0.9635822551763308
eval-denovo,250,gdt_ts,1,250,0.9534400948991697,0.9572953736654805,0.949288256227758
eval-denovo,250,lddt,1,250,0.9070584292604708,0.909311872318743,0.9064888476141949
eval-denovo,250,rmsd,1,250,0.4778937103032973,0.46364421798339905,0.486827719239712
eval-denovo,250,tm_score,1,250,0.9844664086608326,0.9852535794089915,0.9839662183142508
eval-denovo,260,gdt_ts,1,260,0.9525504151838672,0.9599644128113879,0.943950177935943
eval-denovo,260,lddt,1,260,0.905130754943375,0.911143208577831,0.8998579584367483
eval-denovo,260,rmsd,1,260,0.48239737538875843,0.4451792521652167,0.5134147777740081
eval-denovo,260,tm_score,1,260,0.9840882885309395,0.9863594133117299,0.9821835211144473
eval-denovo,270,gdt_ts,1,270,0.9564056939501779,0.9626334519572953,0.949288256227758
eval-denovo,270,lddt,1,270,0.9080702071587852,0.9171618260216856,0.9004496841390117
eval-denovo,270,rmsd,1,270,0.47689337520859476,0.44966413360109403,0.5019175383486288
eval-denovo,270,tm_score,1,270,0.984620100199172,0.9863804022849042,0.9830930732278123
eval-denovo,280,gdt_ts,1,280,0.9531435349940688,0.9555160142348754,0.9483985765124555
eval-denovo,280,lddt,1,280,0.9066374639074716,0.9168755513185073,0.8953672808560298
eval-denovo,280,rmsd,1,280,0.4809980610413174,0.4511494736499208,0.5136752829486717
eval-denovo,280,tm_score,1,280,0.9842482122104159,0.9861571233019674,0.9820312731559397
eval-denovo,284,gdt_ts,1,284,0.9564056939501779,0.9617437722419929,0.9501779359430605
eval-denovo,284,lddt,1,284,0.9066349527258648,0.9166680364020885,0.8987662793054894
eval-denovo,284,rmsd,1,284,0.4801711369266953,0.45188421172005067,0.5041386988033465
eval-denovo,284,tm_score,1,284,0.9843781666034596,0.986177685787644,0.9828772037801741
eval-val,0,gdt_ts,96,0,0.13045005256746028,0.15474039783902513,0.13231988456579455
eval-val,0,lddt,96,0,0.3451355897896755,0.35831990707481703,0.3475773847695356
eval-val,0,rmsd,96,0,9.156570479838411,8.553472241804306,9.068759372552263
eval-val,0,tm_score,96,0,0.4115471168830903,0.43767784317103525,0.41575361708004643
eval-val,10,gdt_ts,96,9.989583333333334,0.23121345141522417,0.2560375680756052,0.23189106714466845
eval-val,10,lddt,96,9.989583333333334,0.43388873009437284,0.4466223354929719,0.4352334091449823
eval-val,10,rmsd,96,9.989583333333334,7.928340745596943,7.1787943752802015,8.468060995719636
eval-val,10,tm_score,96,9.989583333333334,0.5195785119610501,0.5440929278422664,0.5211964260543978
eval-val,20,gdt_ts,96,19.96875,0.2890875964992074,0.31427707020343404,0.2914909190723285
eval-val,20,lddt,96,19.96875,0.4853380088705319,0.49675338943715874,0.4866191139182465
eval-val,20,rmsd,96,19.96875,6.88613623611208,6.272913897643494,7.272309625605681
eval-val,20,tm_score,96,19.96875,0.5824619494863468,0.6010227991931967,0.5855410524125272
eval-val,30,gdt_ts,96,29.947916666666668,0.3399328307642253,0.3644419991212574,0.3427834209836077
eval-val,30,lddt,96,29.947916666666668,0.5234926327104081,0.5330480376188662,0.5243854314159476
eval-val,30,rmsd,96,29.947916666666668,6.586568739698635,5.914422439696618,6.923044570417752
eval-val,30,tm_score,96,29.947916666666668,0.6211728461364074,0.6391837694101742,0.6233062217361831
eval-val,38,gdt_ts,1,38,0.125,0.14473684210526316,0.14473684210526316
eval-val,38,lddt,1,38,0.3421728483545362,0.35654132643919423,0.3299395909591215
eval-val,38,rmsd,1,38,5.972171470032734,5.657751853422131,6.118164957471589
eval-val,38,tm_score,1,38,0.22803687898285221,0.2546927911968951,0.2546927911968951
eval-val,40,gdt_ts,95,39.92631578947368,0.3629609498156537,0.38703777546636137,0.3645727076628374
eval-val,40,lddt,95,39.92631578947368,0.5464233869115298,0.5551914865732834,0.547482607352718
eval-val,40,rmsd,95,39.92631578947368,6.05270932084232,5.69871016092007,6.074371081598092
eval-val,40,tm_score,95,39.92631578947368,0.6462862591859003,0.6633683699785559,0.6454516424921536
eval-val,50,gdt_ts,95,49.915789473684214,0.3834439337015665,0.40689401883980175,0.3923481278079735
eval-val,50,lddt,95,49.915789473684214,0.5631747704104202,0.5736169654648048,0.5665198385895434
eval-val,50,rmsd,95,49.915789473684214,5.658200941838594,5.2789335311748635,5.471241321727329
eval-val,50,tm_score,95,49.915789473684214,0.6636009973550031,0.6815108162346163,0.6693792461488945
eval-val,60,gdt_ts,95,59.873684210526314,0.42037960209077135,0.4461522451550531,0.41973594191585795
eval-val,60,lddt,95,59.873684210526314,0.5789703885283171,0.5880900911721301,0.5792779210867526
eval-val,60,rmsd,95,59.873684210526314,5.396617559163244,4.886405323247169,5.157539445376217
eval-val,60,tm_score,95,59.873684210526314,0.6867464251080798,0.702643594229453,0.6871677620942638
eval-val,65,gdt_ts,1,65,0.9780701754385964,0.9868421052631579,0.9868421052631579
eval-val,65,lddt,1,65,0.9202754347173314,0.9280976169027926,0.9280976169027926
eval-val,65,rmsd,1,65,0.46171206913939283,0.33050894914984397,0.33050894914984397
eval-val,65,tm_score,1,65,0.9628004329187069,0.970972960112778,0.970972960112778
eval-val,66,gdt_ts,1,66,0.8701923076923077,0.889423076923077,0.889423076923077
eval-val,66,lddt,1,66,0.8188464385910224,0.8247691318578554,0.8247691318578554
eval-val,66,rmsd,1,66,1.248803892786319,1.2234643344570502,1.258852950041336
eval-val,66,tm_score,1,66,0.8598895293929391,0.8737473230764762,0.8737473230764762
eval-val,70,gdt_ts,92,69.8586956521739,0.422043407412133,0.44810077267586934,0.42119828799623754
eval-val,70,lddt,92,69.8586956521739,0.5812669629605064,0.5919073891959341,0.581461764679645
eval-val,70,rmsd,92,69.8586956521739,5.372933272561973,4.943073418999067,5.509302944061261
eval-val,70,tm_score,92,69.8586956521739,0.6907916875508814,0.7077574680480433,0.6896021246778684
eval-val,74,gdt_ts,1,74,0.8547297297297297,0.8581081081081081,0.8581081081081081
eval-val,74,lddt,1,74,0.7588153989350016,0.7776296393945568,0.7776296393945568
eval-val,74,rmsd,1,74,1.3237223917249084,1.205965650990514,1.2409655846083814
eval-val,74,tm_score,1,74,0.855117231695325,0.8587351375040578,0.8587351375040578
eval-val,80,gdt_ts,91,79.83516483516483,0.42507452203618196,0.4501447436500783,0.4249022869981877
eval-val,80,lddt,91,79.83516483516483,0.5842795787375074,0.5929937618104362,0.585370431870802
eval-val,80,rmsd,91,79.83516483516483,5.241992075638292,4.902402867779255,5.268669951259491
eval-val,80,tm_score,91,79.83516483516483,0.6957649969346841,0.7115789097174418,0.6962229952470147
eval-val,84,gdt_ts,1,84,0.1907894736842105,0.21710526315789475,0.21710526315789475
eval-val,84,lddt,1,84,0.5156779178064348,0.5192885404454866,0.5166202618210238
eval-val,84,rmsd,1,84,4.704823215875824,4.343748528471594,4.343748528471594
eval-val,84,tm_score,1,84,0.5204809705007899,0.5323314679592203,0.5323314679592203
eval-val,90,gdt_ts,90,89.8,0.4236170634329942,0.4458904214345872,0.4284365341342793
eval-val,90,lddt,90,89.8,0.5919602787220587,0.5999167786349154,0.5920492618004591
eval-val,90,rmsd,90,89.8,5.185894283095054,4.911454117747199,5.152730978541445
eval-val,90,tm_score,90,89.8,0.7018846241835882,0.713740791344434,0.7029329455339541
eval-val,95,gdt_ts,1,95,0.43820224719101125,0.4691011235955056,0.4606741573033708
eval-val,95,lddt,1,95,0.4874992429900882,0.5080798191250984,0.5080798191250984
eval-val,95,rmsd,1,95,3.1393199964066163,2.937756362346512,2.937756362346512
eval-val,95,tm_score,1,95,0.6408866868184983,0.6703043541632263,0.6531829958784866
eval-val,97,gdt_ts,1,95,0.9491869918699187,0.9603658536585366,0.9603658536585366
eval-val,97,lddt,1,95,0.8366276494241124,0.8421488448170109,0.8386986301369863
eval-val,97,rmsd,1,95,0.5400832063328174,0.5124664629179096,0.5124664629179096
eval-val,97,tm_score,1,95,0.9411275013998659,0.9489595550511692,0.94372284996545
eval-val,100,gdt_ts,88,99.79545454545455,0.436973972941968,0.4577905927954905,0.43473150281616685
eval-val,100,lddt,88,99.79545454545455,0.5976739322588549,0.606092861485909,0.5987216166056112
eval-val,100,rmsd,88,99.79545454545455,5.209668130213314,4.893914816096134,5.185654409476681
eval-val,100,tm_score,88,99.79545454545455,0.7032963912803912,0.7161401246435064,0.7045194010864655
eval-val,102,gdt_ts,1,102,0.9614035087719298,0.9710526315789474,0.9710526315789474
eval-val,102,lddt,1,102,0.8374867619804078,0.8519960631280865,0.8310922229512726
eval-val,102,rmsd,1,102,0.4501695344679684,0.4306928278035062,0.4306928278035062
eval-val,102,tm_score,1,102,0.9573655547300874,0.960527722434556,0.960527722434556
eval-val,105,gdt_ts,2,105,0.855217519106408,0.8869047619047619,0.8271604938271605
eval-val,105,lddt,2,105,0.8032880741744945,0.8189370954328172,0.7833941393703061
eval-val,105,rmsd,2,105,1.223773663714774,1.0463605691735536,1.32529168293298
eval-val,105,tm_score,2,105,0.8933584456319901,0.9091543861907678,0.874099927919489
eval-val,110,gdt_ts,83,109.81927710843374,0.4187522523145779,0.4404478676153206,0.42372762374320133
eval-val,110,lddt,83,109.81927710843374,0.587450588741319,0.5948343399443714,0.5877097879020902
eval-val,110,rmsd,83,109.81927710843374,5.303846059915209,4.996864414441628,5.291015098099417
eval-val,110,tm_score,83,109.81927710843374,0.7001251824058593,0.7131315010528497,0.7012856122365067
eval-val,118,gdt_ts,1,118,0.13247863247863248,0.17735042735042736,0.17307692307692307
eval-val,118,lddt,1,118,0.41703348322671907,0.4342706947875103,0.4280068402052062
eval-val,118,rmsd,1,118,6.389900697882375,5.837063915245357,5.986284684057933
eval-val,118,tm_score,1,118,0.40712812522302483,0.425319428695951,0.39770923200317765
eval-val,120,gdt_ts,82,119.8170731707317,0.4237447770572044,0.44554107194473236,0.42098999488852684
eval-val,120,lddt,82,119.8170731707317,0.5900271424883515,0.5974001219462638,0.5894525376947263
eval-val,120,rmsd,82,119.8170731707317,5.322089204839178,4.95356296444465,5.523160638104779
eval-val,120,tm_score,82,119.8170731707317,0.702166744258637,0.7157676796145482,0.6995742094170339
eval-val,130,gdt_ts,82,129.8048780487805,0.42774263160281545,0.4501094731596355,0.43151407445784357
eval-val,130,lddt,82,129.8048780487805,0.5932276158029276,0.6006531452228435,0.5943593389482826
eval-val,130,rmsd,82,129.8048780487805,5.293515258784309,4.953058040520324,5.258000052488708
eval-val,130,tm_score,82,129.8048780487805,0.7045198644995553,0.7162980227742745,0.7062473919392266
eval-val,131,gdt_ts,1,131,0.8829516539440204,0.8874045801526718,0.8797709923664122
eval-val,131,lddt,1,131,0.8289271332311882,0.8327632755586186,0.8297373652223937
eval-val,131,rmsd,1,131,1.0215709845853693,0.9604431784257015,1.067955284096158
eval-val,131,tm_score,1,131,0.9270905033639317,0.9301524808005079,0.925760325833345
eval-val,132,gdt_ts,1,132,0.24074074074074076,0.30952380952380953,0.1865079365079365
eval-val,132,lddt,1,132,0.5431803655749865,0.552256680582543,0.5368931042664666
eval-val,132,rmsd,1,132,5.82810107390887,5.345590899173441,6.165627344084745
eval-val,132,tm_score,1,132,0.5760147553357765,0.5928621997691641,0.5558112568039929
eval-val,136,gdt_ts,2,136,0.42467569300582025,0.4497817401598106,0.4065089523527671
eval-val,136,lddt,2,136,0.5659925168740476,0.5887566977429977,0.535328668700467
eval-val,136,rmsd,2,136,3.5742284494731615,3.374081011092693,3.855399621095161
eval-val,136,tm_score,2,136,0.6948243511696461,0.7092665006353709,0.6798494042367708
eval-val,140,gdt_ts,78,139.74358974358975,0.4202531973470537,0.4399611870429598,0.41831801265329904
eval-val,140,lddt,78,139.74358974358975,0.5954059766725172,0.602792973925892,0.5957743732702959
eval-val,140,rmsd,78,139.74358974358975,5.395484024983326,5.118555085867779,5.375041967121359
eval-val,140,tm_score,78,139.74358974358975,0.7066321629169081,0.7175274288166174,0.7087312368495128
eval-val,143,gdt_ts,1,143,0.5939716312056738,0.6294326241134751,0.5656028368794326
eval-val,143,lddt,1,143,0.6395561454720167,0.6529934515816271,0.6339574119489192
eval-val,143,rmsd,1,143,2.661376574424029,2.637664911396825,2.6684474444451545
eval-val,143,tm_score,1,143,0.7722453223280649,0.7774112204259672,0.7670564059371443
eval-val,148,gdt_ts,1,145,0.8596491228070176,0.8646616541353384,0.8609022556390977
eval-val,148,lddt,1,145,0.8281950966463867,0.8380716632866639,0.8380716632866639
eval-val,148,rmsd,1,145,1.195101714734634,1.1483897876326228,1.1852206395473257
eval-val,148,tm_score,1,145,0.9087162425663167,0.911723194959861,0.911723194959861
eval-val,150,gdt_ts,76,149.73684210526315,0.42583613238654006,0.4447727974921448,0.42647399016921445
eval-val,150,lddt,76,149.73684210526315,0.5939400937021112,0.6018102746520887,0.5945656217931737
eval-val,150,rmsd,76,149.73684210526315,5.207071775494294,4.85427160515362,5.235401355999785
eval-val,150,tm_score,76,149.73684210526315,0.707536072543534,0.7199989108201513,0.7082482661111577
eval-val,151,gdt_ts,1,151,0.9213709677419354,0.9254032258064515,0.9173387096774193
eval-val,151,lddt,1,151,0.8171979114089968,0.8329704318429918,0.815907703684575
eval-val,151,rmsd,1,151,0.7111812841952062,0.6435565085821763,0.7751608948882167
eval-val,151,tm_score,1,151,0.9411424081427902,0.9468076042400027,0.9352099313554718
eval-val,154,gdt_ts,1,154,0.9112709832134293,0.9154676258992807,0.9154676258992807
eval-val,154,lddt,1,154,0.8165745365803914,0.8228399099094347,0.8228399099094347
eval-val,154,rmsd,1,154,0.969348875695366,0.9438303524304712,0.9578244116564267
eval-val,154,tm_score,1,154,0.9438401376264668,0.9469477272396308,0.945910942608815
eval-val,160,gdt_ts,74,159.72972972972974,0.42045402742306376,0.4427138281405207,0.42302041166419935
eval-val,160,lddt,74,159.72972972972974,0.5917406631844192,0.5990789488953023,0.5932575429895213
eval-val,160,rmsd,74,159.72972972972974,5.219783766216296,4.855439013100885,5.161569787729884
eval-val,160,tm_score,74,159.72972972972974,0.7043031089776604,0.7172379046810083,0.7047088261541894
eval-val,161,gdt_ts,1,161,0.040372670807453416,0.07919254658385093,0.021739130434782608
eval-val,161,lddt,1,161,0.32942729221133016,0.3460645488560441,0.3249597870338656
eval-val,161,rmsd,1,161,10.030449622640202,8.418896786908968,10.508486215052864
eval-val,161,tm_score,1,161,0.35820891355911694,0.3884981662477722,0.33221133093321703
eval-val,162,gdt_ts,1,162,0.46739130434782605,0.48136645962732916,0.48136645962732916
eval-val,162,lddt,1,162,0.7909917659526354,0.7917311452730715,0.7913764205616178
eval-val,162,rmsd,1,162,3.824822822126259,3.6978074878408513,4.058050882237254
eval-val,162,tm_score,1,162,0.870956991001883,0.8787615832902448,0.8787615832902448
eval-val,168,gdt_ts,1,168,0.3204301075268817,0.3225806451612903,0.3209677419354839
eval-val,168,lddt,1,168,0.5093299456674162,0.510952079896944,0.5060892423385353
eval-val,168,rmsd,1,168,4.146627558377785,3.9537623689152626,4.079638685198321
eval-val,168,tm_score,1,168,0.7601005740957216,0.76806595916136,0.7485277532649046
eval-val,170,gdt_ts,70,169.68571428571428,0.4337263621568951,0.46019294134325434,0.43634404317152836
eval-val,170,lddt,70,169.68571428571428,0.6009899533355878,0.6083384140543359,0.6021429138340857
eval-val,170,rmsd,70,169.68571428571428,5.11538828964224,4.715877224888586,5.0675518101082275
eval-val,170,tm_score,70,169.68571428571428,0.7137314287569921,0.7261960083348827,0.7145542639748668
eval-val,173,gdt_ts,1,173,0.6185714285714285,0.6542857142857142,0.6328571428571428
eval-val,173,lddt,1,173,0.6391693332053952,0.6598536080667837,0.6450464958134995
eval-val,173,rmsd,1,173,2.4226599430178797,2.3036507616015784,2.3036507616015784
eval-val,173,tm_score,1,173,0.8070851353877658,0.8370115792143128,0.8115729116403895
eval-val,177,gdt_ts,1,177,0.6296875000000001,0.675,0.675
eval-val,177,lddt,1,177,0.7759075519646367,0.7938450872487729,0.7938450872487729
eval-val,177,rmsd,1,177,1.817249649629396,1.477080076415331,1.477080076415331
eval-val,177,tm_score,1,177,0.8315255308488846,0.8598450949662053,0.8598450949662053
eval-val,178,gdt_ts,1,178,0.03792134831460674,0.043539325842696625,0.04073033707865169
eval-val,178,lddt,1,178,0.328477867683261,0.3341699479425736,0.3341699479425736
eval-val,178,rmsd,1,178,9.805187095931279,9.757815137821922,9.820492557026961
eval-val,178,tm_score,1,178,0.3379276528928216,0.33924618011159874,0.3366878289744018
eval-val,180,gdt_ts,66,179.65151515151516,0.43043463199422477,0.45117336153327126,0.4307848008761175
eval-val,180,lddt,66,179.65151515151516,0.6020183207120655,0.6085500707397024,0.6029142073957243
eval-val,180,rmsd,66,179.65151515151516,5.150559953283898,4.863647415405426,5.140932545110878
eval-val,180,tm_score,66,179.65151515151516,0.7114903040716102,0.7233637511976374,0.7133834768973889
eval-val,183,gdt_ts,1,180,0.196285140562249,0.22289156626506024,0.22289156626506024
eval-val,183,lddt,1,180,0.3327515052251963,0.3416315951658315,0.3416315951658315
eval-val,183,rmsd,1,180,8.413970955106935,7.257527631221252,8.994315500166458
eval-val,183,tm_score,1,180,0.543775604975717,0.5539388071219782,0.5539388071219782
eval-val,185,gdt_ts,1,183,0.15409683426443202,0.1829608938547486,0.12290502793296089
eval-val,185,lddt,1,183,0.33895832987051844,0.35826109901434433,0.32647245815534465
eval-val,185,rmsd,1,183,6.66984393044287,6.244902643546666,7.473643212647901
eval-val,185,tm_score,1,183,0.45326771840315433,0.47416940070465086,0.41817250671093087
eval-val,189,gdt_ts,1,189,0.8403508771929825,0.8460526315789474,0.8460526315789474
eval-val,189,lddt,1,189,0.7705958090185088,0.7775680953952082,0.7775680953952082
eval-val,189,rmsd,1,189,1.1859460201796135,1.153245396722888,1.194270229458439
eval-val,189,tm_score,1,189,0.922156698613139,0.9237853548513618,0.9237853548513618
eval-val,190,gdt_ts,63,189.68253968253967,0.4334159746727177,0.45708531263807006,0.4333330911749977
eval-val,190,lddt,63,189.68253968253967,0.6082353057758532,0.61519177723667,0.6083034089514395
