figure,metric,cohort,tier,method,n,mean,ci_low,ci_high,stems
04_contacts,r_precision_long,eval-val,All depths,af3,97,0.8248038081745336,0.8012560509571208,0.8443274518999031,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-val,All depths,esmfold,97,0.7378319398590217,0.6977304980896227,0.7731652688626524,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-val,All depths,esmfold2,97,0.7919635485946235,0.7582195307852411,0.8202667005983793,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-val,All depths,knn,97,0.3921147797801755,0.3487181260856844,0.4325099774283897,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-val,All depths,marinfold,97,0.5380178272779219,0.4943418387716704,0.5801874496478647,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-val,All depths,protenix_msa,97,0.8341165308412977,0.8102650521761888,0.8529677582502632,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-val,All depths,protenix_ss,97,0.23512923217072393,0.19134784880533748,0.2816050218088635,7pv5_A|7qp5_A|7qsj_A|7t9r_A|7tjb_A|7tlh_A|7uba_A|7uk8_A|7ur2_A|7urp_A|7uvg_A|7uww_A|7v3o_A|7w15_A|7wz5_A|7wzm_A|7x3h_A|7x4p_A|7x8l_A|7xcd_A|7xg9_A|7xi5_A|7xjr_A|7xlz_A|7xp9_A|7xq4_A|7xrx_A|7xyr_A|7xz3_A|7y3h_A|7y4h_A|7y54_A|7y5j_A|7y5m_A|7y5r_A|7y8h_A|7y8i_A|7yd4_A|7yhr_A|7ykm_A|7ylr_A|7yug_A|7yyg_A|7z65_A|7znz_A|7zoi_A|7zs2_A|7zu3_A|7zv1_A|8adc_A|8add_A|8ak2_A|8akh_A|8amo_A|8arl_A|8au6_A|8axj_A|8azb_A|8b2e_A|8b2g_A|8b2s_A|8b4u_A|8b5w_A|8b61_A|8b6a_A|8b6e_A|8baq_A|8bau_A|8bfy_A|8bgb_A|8bke_A|8bsb_A|8bux_A|8c4d_A|8c4y_A|8cba_A|8ci9_A|8cih_A|8cpk_A|8cpn_A|8d2z_A|8daj_A|8dez_A|8dge_A|8dhj_A|8dmu_A|8dp9_A|8dqd_A|8dx0_A|8e0r_A|8e5h_A|8eb9_A|8ec3_A|8eo5_A|8gmy_A|8q8i_A|8ycm_A
04_contacts,r_precision_long,eval-test,<10,af2,5,0.21138901988590017,0.05081936781312842,0.42120362388655075,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,af3,5,0.34254164874130844,0.16574227814159748,0.5472457251527019,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,esmfold,5,0.39532220136871304,0.2504742586137935,0.5496692496692497,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,esmfold2,5,0.653761002274899,0.5154155743945874,0.7993151105651086,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,knn,5,0.007147344997600219,0.0009756097560975599,0.013864042933810342,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,marinfold,5,0.29605779946676136,0.17156448202959823,0.425652079061041,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,protenix_msa,5,0.2998071301134262,0.09361738678811846,0.5059968734387338,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,<10,protenix_ss,5,0.2708209715810397,0.05194245346258959,0.5266354010540057,8ii8_A|8oxk_A|8qoh_A|8ux2_A|8wrx_A
04_contacts,r_precision_long,eval-test,10–99,af2,16,0.7799032924720013,0.7291913179161192,0.8231358658222407,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,af3,16,0.8249934159196561,0.7969440938983515,0.8497257689473877,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,esmfold,16,0.4281334862811842,0.28141622272862044,0.5718524580183606,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,esmfold2,16,0.4678395892566457,0.30309924301041724,0.6296659317402703,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,knn,16,0.06610418608028852,0.014768614016186666,0.13002671468111535,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,marinfold,16,0.3045205853607508,0.18489145148601768,0.43163653439752037,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,protenix_msa,16,0.8060660635826193,0.7668916442260818,0.8430505292294066,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,10–99,protenix_ss,16,0.28158755262870516,0.1291470419701249,0.4503233648441621,8gm7_A|8gok_A|8hel_A|8ini_A|8j8y_A|8k4m_A|8kih_A|8ok3_A|8pw2_A|8sx0_A|8u0x_A|8wac_A|8wj5_A|8wqn_A|9b8e_A|9gso_A
04_contacts,r_precision_long,eval-test,100–999,af2,39,0.8048441226376698,0.7789831236063987,0.8286051623116925,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,af3,39,0.8154288850149277,0.7883923034005569,0.8405431369193778,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,esmfold,39,0.6715338509457377,0.5929863821907181,0.7387038126428,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,esmfold2,39,0.7418990619985495,0.6787387404023871,0.7943377990694642,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,knn,39,0.2888886438763315,0.22749352898053504,0.3512724449759136,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,marinfold,39,0.4576107106471956,0.3964203096791618,0.5152458534996022,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,protenix_msa,39,0.8256495851301252,0.8023327272716478,0.8475635142842584,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,100–999,protenix_ss,39,0.2970112614605161,0.21664610640935855,0.3885826787426702,7wr2_A|8axs_A|8ew9_A|8f8n_A|8fr5_A|8g1l_A|8g53_A|8gbe_A|8gdl_A|8gj9_A|8gjw_A|8gkd_A|8gsy_A|8hd2_A|8iqc_A|8ovq_A|8ow8_A|8oxl_A|8paq_A|8pu2_A|8q79_A|8qpj_A|8rdd_A|8t5t_A|8u2f_A|8uk7_A|8vpo_A|8w7p_A|8wae_A|8wc1_A|8whn_A|8wim_A|8xif_A|8xrh_A|8ye0_A|8zqf_A|9evq_A|9f9u_A|9fow_A
04_contacts,r_precision_long,eval-test,≥1000,af2,157,0.8394901414620127,0.8310382570217631,0.8479209620358693,7wu8_A|7xhz_A|8an4_A|8cjd_A|8es6_A|8ev4_A|8ew1_A|8ey3_A|8ez6_A|8ezw_A|8f9o_A|8fbc_A|8fib_A|8fty_A|8fz8_A|8fz9_A|8g0n_A|8g1y_A|8g32_A|8g52_A|8g5u_A|8g64_A|8gjy_A|8gqq_A|8gr7_A|8gtz_A|8h02_A|8h2f_A|8h5s_A|8hbt_A|8he1_A|8hic_A|8hnq_A|8hvd_A|8hw8_A|8hxs_A|8ikx_A|8irq_A|8iym_A|8j2n_A|8j2x_A|8j9r_A|8jb3_A|8jdg_A|8jh8_A|8jiy_A|8jjq_A|8jmy_A|8jn0_A|8jup_A|8jv2_A|8jws_A|8k2g_A|8k2k_A|8k2m_A|8k5j_A|8k7x_A|8kbl_A|8kg4_A|8khv_A|8oqh_A|8ork_A|8os2_A|8osz_A|8ou1_A|8ovu_A|8owf_A|8p0e_A|8p2a_A|8p5n_A|8p5p_A|8pak_A|8pb5_A|8por_A|8ptd_A|8pvs_A|8pxc_A|8pxu_A|8q1v_A|8qb1_A|8qd8_A|8qjp_A|8qlc_A|8qle_A|8qnf_A|8qq1_A|8qx6_A|8r2c_A|8r5n_A|8ra0_A|8rcw_A|8re3_A|8rom_A|8s5b_A|8s9l_A|8sot_A|8spc_A|8suc_A|8sv7_A|8sxs_A|8t27_A|8t2j_A|8t41_A|8t4c_A|8t8k_A|8t93_A|8t9n_A|8te9_A|8tfo_A|8tfs_A|8ti5_A|8tjg_A|8tls_A|8tru_A|8tse_A|8tuk_A|8tw1_A|8tyh_A|8u0i_A|8ubs_A|8uds_A|8ujw_A|8upi_A|8v3m_A|8v6t_A|8vcw_A|8vh7_A|8vqk_A|8w6v_A|8wcf_A|8whj_A|8wik_A|8wnj_A|8wt3_A|8x7c_A|8xf9_A|8xjg_A|8xpk_A|8y9p_A|8yxk_A|8z4q_A|9aue_A|9azz_A|9b1u_A|9bjx_A|9bks_A|9cfj_A|9crn_A|9d91_A|9etn_A|9fce_A|9fgp_A|9fym_A|9ijc_A|9iuh_A|9j0v_A|9jq9_A
04_contacts,r_precision_long,eval-test,≥1000,af3,157,0.8453822092333442,0.8362814238028369,0.854021990506858,7wu8_A|7xhz_A|8an4_A|8cjd_A|8es6_A|8ev4_A|8ew1_A|8ey3_A|8ez6_A|8ezw_A|8f9o_A|8fbc_A|8fib_A|8fty_A|8fz8_A|8fz9_A|8g0n_A|8g1y_A|8g32_A|8g52_A|8g5u_A|8g64_A|8gjy_A|8gqq_A|8gr7_A|8gtz_A|8h02_A|8h2f_A|8h5s_A|8hbt_A|8he1_A|8hic_A|8hnq_A|8hvd_A|8hw8_A|8hxs_A|8ikx_A|8irq_A|8iym_A|8j2n_A|8j2x_A|8j9r_A|8jb3_A|8jdg_A|8jh8_A|8jiy_A|8jjq_A|8jmy_A|8jn0_A|8jup_A|8jv2_A|8jws_A|8k2g_A|8k2k_A|8k2m_A|8k5j_A|8k7x_A|8kbl_A|8kg4_A|8khv_A|8oqh_A|8ork_A|8os2_A|8osz_A|8ou1_A|8ovu_A|8owf_A|8p0e_A|8p2a_A|8p5n_A|8p5p_A|8pak_A|8pb5_A|8por_A|8ptd_A|8pvs_A|8pxc_A|8pxu_A|8q1v_A|8qb1_A|8qd8_A|8qjp_A|8qlc_A|8qle_A|8qnf_A|8qq1_A|8qx6_A|8r2c_A|8r5n_A|8ra0_A|8rcw_A|8re3_A|8rom_A|8s5b_A|8s9l_A|8sot_A|8spc_A|8suc_A|8sv7_A|8sxs_A|8t27_A|8t2j_A|8t41_A|8t4c_A|8t8k_A|8t93_A|8t9n_A|8te9_A|8tfo_A|8tfs_A|8ti5_A|8tjg_A|8tls_A|8tru_A|8tse_A|8tuk_A|8tw1_A|8tyh_A|8u0i_A|8ubs_A|8uds_A|8ujw_A|8upi_A|8v3m_A|8v6t_A|8vcw_A|8vh7_A|8vqk_A|8w6v_A|8wcf_A|8whj_A|8wik_A|8wnj_A|8wt3_A|8x7c_A|8xf9_A|8xjg_A|8xpk_A|8y9p_A|8yxk_A|8z4q_A|9aue_A|9azz_A|9b1u_A|9bjx_A|9bks_A|9cfj_A|9crn_A|9d91_A|9etn_A|9fce_A|9fgp_A|9fym_A|9ijc_A|9iuh_A|9j0v_A|9jq9_A
04_contacts,r_precision_long,eval-test,≥1000,esmfold,157,0.7979561188449846,0.7802588159293589,0.8130666540279278,7wu8_A|7xhz_A|8an4_A|8cjd_A|8es6_A|8ev4_A|8ew1_A|8ey3_A|8ez6_A|8ezw_A|8f9o_A|8fbc_A|8fib_A|8fty_A|8fz8_A|8fz9_A|8g0n_A|8g1y_A|8g32_A|8g52_A|8g5u_A|8g64_A|8gjy_A|8gqq_A|8gr7_A|8gtz_A|8h02_A|8h2f_A|8h5s_A|8hbt_A|8he1_A|8hic_A|8hnq_A|8hvd_A|8hw8_A|8hxs_A|8ikx_A|8irq_A|8iym_A|8j2n_A|8j2x_A|8j9r_A|8jb3_A|8jdg_A|8jh8_A|8jiy_A|8jjq_A|8jmy_A|8jn0_A|8jup_A|8jv2_A|8jws_A|8k2g_A|8k2k_A|8k2m_A|8k5j_A|8k7x_A|8kbl_A|8kg4_A|8khv_A|8oqh_A|8ork_A|8os2_A|8osz_A|8ou1_A|8ovu_A|8owf_A|8p0e_A|8p2a_A|8p5n_A|8p5p_A|8pak_A|8pb5_A|8por_A|8ptd_A|8pvs_A|8pxc_A|8pxu_A|8q1v_A|8qb1_A|8qd8_A|8qjp_A|8qlc_A|8qle_A|8qnf_A|8qq1_A|8qx6_A|8r2c_A|8r5n_A|8ra0_A|8rcw_A|8re3_A|8rom_A|8s5b_A|8s9l_A|8sot_A|8spc_A|8suc_A|8sv7_A|8sxs_A|8t27_A|8t2j_A|8t41_A|8t4c_A|8t8k_A|8t93_A|8t9n_A|8te9_A|8tfo_A|8tfs_A|8ti5_A|8tjg_A|8tls_A|8tru_A|8tse_A|8tuk_A|8tw1_A|8tyh_A|8u0i_A|8ubs_A|8uds_A|8ujw_A|8upi_A|8v3m_A|8v6t_A|8vcw_A|8vh7_A|8vqk_A|8w6v_A|8wcf_A|8whj_A|8wik_A|8wnj_A|8wt3_A|8x7c_A|8xf9_A|8xjg_A|8xpk_A|8y9p_A|8yxk_A|8z4q_A|9aue_A|9azz_A|9b1u_A|9bjx_A|9bks_A|9cfj_A|9crn_A|9d91_A|9etn_A|9fce_A|9fgp_A|9fym_A|9ijc_A|9iuh_A|9j0v_A|9jq9_A
04_contacts,r_precision_long,eval-test,≥1000,esmfold2,157,0.8274779606025173,0.8106222258745179,0.8422364887039798,7wu8_A|7xhz_A|8an4_A|8cjd_A|8es6_A|8ev4_A|8ew1_A|8ey3_A|8ez6_A|8ezw_A|8f9o_A|8fbc_A|8fib_A|8fty_A|8fz8_A|8fz9_A|8g0n_A|8g1y_A|8g32_A|8g52_A|8g5u_A|8g64_A|8gjy_A|8gqq_A|8gr7_A|8gtz_A|8h02_A|8h2f_A|8h5s_A|8hbt_A|8he1_A|8hic_A|8hnq_A|8hvd_A|8hw8_A|8hxs_A|8ikx_A|8irq_A|8iym_A|8j2n_A|8j2x_A|8j9r_A|8jb3_A|8jdg_A|8jh8_A|8jiy_A|8jjq_A|8jmy_A|8jn0_A|8jup_A|8jv2_A|8jws_A|8k2g_A|8k2k_A|8k2m_A|8k5j_A|8k7x_A|8kbl_A|8kg4_A|8khv_A|8oqh_A|8ork_A|8os2_A|8osz_A|8ou1_A|8ovu_A|8owf_A|8p0e_A|8p2a_A|8p5n_A|8p5p_A|8pak_A|8pb5_A|8por_A|8ptd_A|8pvs_A|8pxc_A|8pxu_A|8q1v_A|8qb1_A|8qd8_A|8qjp_A|8qlc_A|8qle_A|8qnf_A|8qq1_A|8qx6_A|8r2c_A|8r5n_A|8ra0_A|8rcw_A|8re3_A|8rom_A|8s5b_A|8s9l_A|8sot_A|8spc_A|8suc_A|8sv7_A|8sxs_A|8t27_A|8t2j_A|8t41_A|8t4c_A|8t8k_A|8t93_A|8t9n_A|8te9_A|8tfo_A|8tfs_A|8ti5_A|8tjg_A|8tls_A|8tru_A|8tse_A|8tuk_A|8tw1_A|8tyh_A|8u0i_A|8ubs_A|8uds_A|8ujw_A|8upi_A|8v3m_A|8v6t_A|8vcw_A|8vh7_A|8vqk_A|8w6v_A|8wcf_A|8whj_A|8wik_A|8wnj_A|8wt3_A|8x7c_A|8xf9_A|8xjg_A|8xpk_A|8y9p_A|8yxk_A|8z4q_A|9aue_A|9azz_A|9b1u_A|9bjx_A|9bks_A|9cfj_A|9crn_A|9d91_A|9etn_A|9fce_A|9fgp_A|9fym_A|9ijc_A|9iuh_A|9j0v_A|9jq9_A
