issue,project,run_id,run_name,run_url,state,created_at,finished_at,sweep_subversion,sweep_version,data_subversion,model_size,num_params,num_params_source,num_tokens,num_tokens_source,epochs,epochs_source,weight_decay,weight_decay_source,learning_rate,learning_rate_source,batch_size,batch_size_source,train_loss,train_loss_key,val_loss,val_loss_key,summary_step,tags_json
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr2.5e-4-wd0p1-v1-5dd059,prot-exp75-cv1-1_5b-e2-lr2.5e-4-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr2.5e-4-wd0p1-v1-5dd059,finished,2026-06-13T15:24:27Z,2026-06-14T11:47:02Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.1,config:optimizer.weight_decay,0.00025,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0607192516326904,train/loss,3.015690803527832,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.00025"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-32"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p02-v1-ec7f24,prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p02-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p02-v1-ec7f24,finished,2026-06-13T13:49:59Z,2026-06-14T06:49:58Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.02,config:optimizer.weight_decay,0.00035,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.046278238296509,train/loss,3.000753879547119,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.00035"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-32"",""unmasked"",""wd=0.02""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p05-v1-9f1b24,prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p05-v1-9f1b24,finished,2026-06-13T14:23:30Z,2026-06-14T13:24:58Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.05,config:optimizer.weight_decay,0.00035,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0449252128601074,train/loss,2.999540328979492,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.00035"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-16"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p1-v1-ced73d,prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr3.5e-4-wd0p1-v1-ced73d,finished,2026-06-13T13:49:42Z,2026-06-14T20:58:31Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.1,config:optimizer.weight_decay,0.00035,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.040343999862671,train/loss,2.996994972229004,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.00035"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-16"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p02-v1-581646,prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p02-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p02-v1-581646,finished,2026-06-13T15:13:01Z,2026-06-14T12:55:17Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.02,config:optimizer.weight_decay,0.0005,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.034705877304077,train/loss,2.98576283454895,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.0005"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-32"",""unmasked"",""wd=0.02""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p05-v1-b8a3b5,prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p05-v1-b8a3b5,finished,2026-06-13T13:58:02Z,2026-06-14T10:15:57Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.05,config:optimizer.weight_decay,0.0005,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.030579090118408,train/loss,2.981691837310791,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.0005"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-16"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p1-v1-3cc2bf,prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr5e-4-wd0p1-v1-3cc2bf,finished,2026-06-13T15:06:39Z,2026-06-14T09:30:47Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.1,config:optimizer.weight_decay,0.0005,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0325567722320557,train/loss,2.986337900161743,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.0005"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-32"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p02-v1-31b5ec,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p02-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p02-v1-31b5ec,finished,2026-06-13T18:02:20Z,2026-06-14T14:19:20Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.02,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0301477909088135,train/loss,2.980081558227539,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-16"",""unmasked"",""wd=0.02""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p05-v1-0e0b4f,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p05-v1-0e0b4f,finished,2026-06-13T16:47:43Z,2026-06-14T13:21:30Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.05,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.025355815887451,train/loss,2.9786593914031982,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-16"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p1-v1-68854c,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p1-v1-68854c,finished,2026-06-13T15:12:21Z,2026-06-14T23:46:27Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.1,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.025107145309448,train/loss,2.969902515411377,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p2-v1-927976,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p2-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p2-v1-927976,finished,2026-06-16T03:55:01Z,2026-06-17T18:36:59Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.2,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0214972496032715,train/loss,2.968273162841797,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.2""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p3-v1-80d47d,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p3-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p3-v1-80d47d,finished,2026-06-17T18:56:12Z,2026-06-18T21:16:32Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.3,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0089497566223145,train/loss,2.9640965461730957,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-8"",""unmasked"",""wd=0.3""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p4-v1-f2e076,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p4-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p4-v1-f2e076,finished,2026-06-17T18:57:06Z,2026-06-18T20:23:28Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.4,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.9978232383728027,train/loss,2.9470419883728027,eval/contacts-v1-val/loss,8919,"[""1_5b"",""band=batch"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=1"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v5p-32"",""unmasked"",""wd=0.4""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p6-v1-eb2b0e,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p6-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p6-v1-eb2b0e,finished,2026-06-18T20:58:25Z,2026-06-20T07:57:40Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.6,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0073752403259277,train/loss,2.9572150707244873,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.6""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p8-v1-d4dfdb,prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p8-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd0p8-v1-d4dfdb,finished,2026-06-18T22:30:52Z,2026-06-20T04:56:49Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.8,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0038399696350098,train/loss,2.9420995712280273,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.8""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd1-v1-06ff5e,prot-exp75-cv1-1_5b-e2-lr7e-4-wd1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd1-v1-06ff5e,finished,2026-06-20T07:31:12Z,2026-06-21T20:14:00Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,1.0,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.006699800491333,train/loss,2.958122491836548,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr7e-4-wd1p2-v1-fa0ef3,prot-exp75-cv1-1_5b-e2-lr7e-4-wd1p2-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr7e-4-wd1p2-v1-fa0ef3,finished,2026-06-20T07:35:39Z,2026-06-21T21:32:42Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,1.2,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0044150352478027,train/loss,2.9461779594421387,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=1.2""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p02-v1-146f7c,prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p02-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p02-v1-146f7c,finished,2026-06-14T14:57:32Z,2026-06-16T06:09:27Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.02,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.046297073364258,train/loss,2.9960732460021973,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.02""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p05-v1-643594,prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p05-v1-643594,finished,2026-06-14T14:57:45Z,2026-06-16T06:30:25Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.05,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.0356295108795166,train/loss,2.988524913787842,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p1-v1-64da3a,prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e2-lr1e-3-wd0p1-v1-64da3a,finished,2026-06-14T14:57:45Z,2026-06-16T05:00:20Z,1,v1,,1_5b,1471369216,tag:params_exact,9353297920,tag:tokens_exact,2,tag:epochs,0.1,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,3.036773920059204,train/loss,2.9885430335998535,eval/contacts-v1-val/loss,8919,"[""1_5b"",""contacts-v1"",""epochs=2"",""exp75"",""grad_accum=2"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=8920"",""sweep=v1"",""tokens=9.353B"",""tokens_exact=9353297920"",""tpu=v6e-8"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p05-v1-3115d4,prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p05-v1-3115d4,finished,2026-06-16T05:14:57Z,2026-06-19T09:43:16Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.05,config:optimizer.weight_decay,0.0005,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.8687539100646973,train/loss,2.961602687835694,eval/contacts-v1-val/loss,17839,"[""1_5b"",""band=interactive"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.0005"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p1-v1-4012d3,prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p1-v1-4012d3,finished,2026-06-16T05:14:57Z,2026-06-19T17:04:38Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.1,config:optimizer.weight_decay,0.0005,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.8655285835266113,train/loss,2.958092451095581,eval/contacts-v1-val/loss,17839,"[""1_5b"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.0005"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p2-v1-efa176,prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p2-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr5e-4-wd0p2-v1-efa176,finished,2026-06-16T03:24:59Z,2026-06-21T09:53:07Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.2,config:optimizer.weight_decay,0.0005,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.857450485229492,train/loss,2.9489407539367676,eval/contacts-v1-val/loss,17839,"[""1_5b"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.0005"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.2""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p05-v1-421618,prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p05-v1-421618,finished,2026-06-16T04:33:41Z,2026-06-19T09:27:05Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.05,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.869128704071045,train/loss,2.948631763458252,eval/contacts-v1-val/loss,17839,"[""1_5b"",""band=interactive"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p1-v1-295141,prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p1-v1-295141,finished,2026-06-16T04:33:41Z,2026-06-20T15:18:40Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.1,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.855455160140991,train/loss,2.937194347381592,eval/contacts-v1-val/loss,17839,"[""1_5b"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p2-v1-189aa6,prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p2-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr7e-4-wd0p2-v1-189aa6,finished,2026-06-16T04:33:41Z,2026-06-19T15:48:45Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.2,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.86312198638916,train/loss,2.9381861686706543,eval/contacts-v1-val/loss,17839,"[""1_5b"",""band=interactive"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.2""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p02-v1-157a77,prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p02-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p02-v1-157a77,finished,2026-06-21T11:22:59Z,2026-06-24T06:16:50Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.02,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.8573482036590576,train/loss,2.931357145309448,eval/contacts-v1-val/loss,17839,"[""1_5b"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=1"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v5p-64"",""unmasked"",""wd=0.02""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p05-v1-dcd938,prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p05-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p05-v1-dcd938,finished,2026-06-16T05:11:06Z,2026-06-21T11:09:48Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.05,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.8494246006011963,train/loss,2.9238107204437256,eval/contacts-v1-val/loss,17839,"[""1_5b"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.05""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p1-v1-86d6c2,prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e4-lr1e-3-wd0p1-v1-86d6c2,finished,2026-06-16T03:25:08Z,2026-06-19T09:31:58Z,1,v1,,1_5b,1471369216,tag:params_exact,18706595840,tag:tokens_exact,4,tag:epochs,0.1,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.869673490524292,train/loss,2.942453622817993,eval/contacts-v1-val/loss,17839,"[""1_5b"",""band=interactive"",""contacts-v1"",""epochs=4"",""exp75"",""grad_accum=2"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=17840"",""sweep=v1"",""tokens=18.707B"",""tokens_exact=18706595840"",""tpu=v6e-8"",""unmasked"",""wd=0.1""]"
